Region,Province,Municipality,Date,Tmin,Tmax,Relative_Humidity,Rainfall,Dew_Point,Solar_Radiation,Rice_Growth_Stage,BPH_Hoppers_per_Hill,RSB_Dead_Hearts_Pct,RSB_White_Ears_Pct
III,Bulacan,San Miguel,2019-01-11,21.9,31.2,72.2,0.0,21.0,222.1,Elongation,3,0.39,0.17
III,Bulacan,San Miguel,2019-01-12,21.1,31.5,69.2,0.0,20.1,233.6,Elongation,1,0.37,0.16
III,Bulacan,San Miguel,2019-01-13,23.0,32.1,70.5,0.0,21.6,213.4,Elongation,2,0.33,0.07
III,Bulacan,San Miguel,2019-01-14,23.3,32.7,68.2,0.0,21.6,210.7,Elongation,0,0.59,0.13
III,Bulacan,San Miguel,2019-01-15,22.4,32.1,67.4,0.0,20.7,240.9,Elongation,2,0.75,0.16
III,Bulacan,San Miguel,2019-01-16,22.0,31.9,67.3,0.0,20.4,228.2,Elongation,1,1.17,0.11
III,Bulacan,San Miguel,2019-01-17,22.9,33.4,67.5,0.0,21.6,210.0,Elongation,2,1.02,0.22
III,Bulacan,San Miguel,2019-01-18,23.4,32.0,68.5,0.0,21.4,232.6,Elongation,0,1.43,0.08
III,Bulacan,San Miguel,2019-01-19,22.9,31.9,74.2,8.7,22.2,216.7,Elongation,1,0.06,0.0
III,Bulacan,San Miguel,2019-01-20,23.8,31.3,71.9,0.0,21.9,215.5,Elongation,2,1.6,0.03
III,Bulacan,San Miguel,2019-01-21,23.5,30.2,70.5,0.0,21.0,227.1,Elongation,3,0.04,0.31
III,Bulacan,San Miguel,2019-01-22,23.6,31.5,69.7,0.0,21.5,208.7,Elongation,1,0.97,0.1
III,Bulacan,San Miguel,2019-01-23,23.4,30.8,71.0,0.0,21.3,233.6,Elongation,2,0.85,0.1
III,Bulacan,San Miguel,2019-01-24,23.1,30.0,76.4,12.8,21.8,208.0,Elongation,5,1.14,0.12
III,Bulacan,San Miguel,2019-01-25,23.5,30.9,70.7,0.0,21.3,213.3,Elongation,0,0.2,0.13
III,Bulacan,San Miguel,2019-01-26,22.4,30.3,71.9,0.0,20.7,232.4,Elongation,3,0.04,0.03
III,Bulacan,San Miguel,2019-01-27,22.9,30.7,72.5,0.0,21.3,221.2,Elongation,1,1.16,0.07
III,Bulacan,San Miguel,2019-01-28,23.1,31.5,70.9,0.0,21.275,242.5,Elongation,0,0.86,0.14
III,Bulacan,San Miguel,2019-01-29,22.0,29.9,76.8,10.3,21.25,217.9,Elongation,3,0.44,0.05
III,Bulacan,San Miguel,2019-01-30,22.2,30.0,71.2,0.0,21.225,224.6,Panicle,2,0.17,0.3
III,Bulacan,San Miguel,2019-01-31,23.3,30.6,71.0,0.0,21.2,217.6,Panicle,6,0.0,1.41
III,Bulacan,San Miguel,2019-02-01,23.5,31.7,73.7,0.0,22.3,216.1,Panicle,3,0.0,0.2
III,Bulacan,San Miguel,2019-02-02,23.1,31.3,70.2,0.0,21.2,215.2,Panicle,0,0.15,0.12
III,Bulacan,San Miguel,2019-02-03,22.0,31.4,69.3,0.0,20.6,212.4,Panicle,1,0.0,1.19
III,Bulacan,San Miguel,2019-02-04,21.4,30.0,75.1,1.1,20.7,234.8,Panicle,5,0.03,1.36
III,Bulacan,San Miguel,2019-02-05,22.0,29.5,71.4,0.0,20.0,223.8,Panicle,8,0.06,0.57
III,Bulacan,San Miguel,2019-02-06,22.5,30.5,72.5,0.0,21.0,209.8,Panicle,2,0.01,0.49666666666666665
III,Bulacan,San Miguel,2019-02-07,22.2,30.7,71.0,0.0,20.6,226.6,Panicle,1,0.12,0.42333333333333334
III,Bulacan,San Miguel,2019-02-08,22.2,31.6,74.5,14.8,21.8,211.1,Panicle,2,0.25,0.35
III,Bulacan,San Miguel,2019-02-09,22.9,32.4,72.3,0.0,22.1,230.7,Panicle,2,0.2,0.27666666666666667
III,Bulacan,San Miguel,2019-02-10,23.2,31.1,67.6,0.0,20.7,221.6,Panicle,2,0.0,0.20333333333333337
III,Bulacan,San Miguel,2019-02-11,23.4,30.1,70.6,1.2,20.9,221.4,Panicle,3,0.0,0.13
III,Bulacan,San Miguel,2019-02-12,23.9,29.9,68.8,0.0,20.7,212.7,Panicle,0,0.03,1.47
III,Bulacan,San Miguel,2019-02-13,23.6,31.1,73.3,0.0,22.0,219.8,Panicle,1,0.09,1.28
III,Bulacan,San Miguel,2019-02-14,23.9,30.7,70.2,0.0,21.3,226.3,Flowering,0,0.0,0.0
III,Bulacan,San Miguel,2019-02-15,23.2,30.4,70.2,0.0,20.8,214.5,Flowering,2,0.02,1.4
III,Bulacan,San Miguel,2019-02-16,23.3,30.466666666666665,73.2,0.0,22.2,227.5,Flowering,3,0.17,0.82
III,Bulacan,San Miguel,2019-02-17,22.9,30.533333333333335,75.0,0.0,22.0,232.2,Flowering,3,0.1,0.39
III,Bulacan,San Miguel,2019-02-18,23.5,30.6,75.0,0.0,22.0,228.3,Flowering,2,0.03,0.71
III,Bulacan,San Miguel,2019-02-19,22.8,28.1,78.6,7.9,21.2,218.3,Flowering,3,0.14,0.04
III,Bulacan,San Miguel,2019-02-20,22.2,29.5,74.3,0.0,20.7,214.5,Flowering,3,0.21,1.51
III,Bulacan,San Miguel,2019-02-21,23.2,29.8,72.8,0.0,21.1,216.3,Flowering,5,0.04,0.0
III,Bulacan,San Miguel,2019-02-22,23.7,30.3,71.4,0.0,21.3,221.6,Flowering,6,0.21,0.79
III,Bulacan,San Miguel,2019-02-23,22.8,30.8,69.6,0.0,20.7,226.9,Flowering,2,0.07,0.0
III,Bulacan,San Miguel,2019-02-24,22.8,30.0,71.1,0.0,20.6,221.9,Flowering,3,0.07,0.0
III,Bulacan,San Miguel,2019-02-25,22.5,30.9,71.4,0.0,21.1,221.7,Flowering,4,0.05,0.21
III,Bulacan,San Miguel,2019-02-26,22.2,30.8,74.3,0.0,21.6,211.8,Flowering,4,0.05,0.0
III,Bulacan,San Miguel,2019-02-27,21.9,32.2,70.6,0.0,21.2,220.4,Flowering,5,0.07,0.34
III,Bulacan,San Miguel,2019-02-28,22.2,32.8,73.5,0.0,22.2,218.2,Flowering,6,0.0,0.0
III,Bulacan,San Miguel,2019-03-01,23.2,32.5,76.0,2.0,23.0,207.8,Ripening,4,0.1,0.88
III,Bulacan,San Miguel,2019-03-02,23.0,32.4,73.2,0.0,22.3,224.7,Ripening,1,0.0,1.74
III,Bulacan,San Miguel,2019-03-03,23.2,32.8,70.2,0.0,22.0,233.6,Ripening,2,0.0,1.06
III,Bulacan,San Miguel,2019-03-04,23.0,34.4,72.6,0.0,23.2,227.4,Ripening,0,0.0,2.22
III,Bulacan,San Miguel,2019-03-05,23.2,35.5,73.5,0.0,24.0,226.0,Ripening,2,0.02,1.67
III,Bulacan,San Miguel,2019-03-06,23.6,34.5,71.7,0.0,23.0,224.2,Ripening,1,0.03,4.39
III,Bulacan,San Miguel,2019-03-07,23.5,34.3,69.89999999999999,0.0,23.0,226.8,Ripening,1,0.0,4.72
III,Bulacan,San Miguel,2019-03-08,22.4,34.6,68.1,0.0,22.1,229.0,Ripening,1,0.0,7.67
III,Bulacan,San Miguel,2019-03-09,22.9,34.9,66.3,0.0,22.2,238.5,Ripening,2,0.09,8.07
III,Bulacan,San Miguel,2019-03-10,22.6,35.4,68.6,0.0,22.7,209.7,Ripening,1,0.02,10.8
III,Bulacan,San Miguel,2019-03-11,23.5,33.8,70.7,0.0,22.8,215.4,Ripening,0,0.01,9.72
III,Bulacan,San Miguel,2019-03-12,23.2,33.0,72.9,0.0,22.7,217.2,Ripening,1,0.01,10.75
III,Bulacan,San Miguel,2019-03-13,23.6,31.8,71.7,0.0,22.0,212.4,Ripening,1,0.05,10.11
III,Bulacan,San Miguel,2019-03-14,22.9,30.3,75.3,0.0,21.7,223.1,Ripening,1,0.0,9.37
III,Bulacan,San Miguel,2019-03-15,22.1,30.1,76.8,0.0,21.5,234.2,Ripening,0,0.11,9.17
III,Bulacan,San Miguel,2019-03-16,21.7,29.3,78.7,24.2,21.2,201.3,Ripening,0,0.07,8.5
III,Bulacan,San Miguel,2019-03-17,22.0,32.0,73.0,0.0,21.6,230.7,Ripening,1,0.04,8.52
III,Bulacan,San Miguel,2019-03-18,22.6,34.0,72.6,0.0,22.8,226.6,Ripening,1,0.19,8.09
III,Bulacan,San Miguel,2019-03-19,24.0,31.8,69.7,0.0,21.8,229.0,Ripening,0,0.12,6.95
III,Bulacan,San Miguel,2019-03-20,24.5,31.8,68.2,0.0,21.8,211.8,Ripening,0,0.15,6.55
III,Bulacan,San Miguel,2019-03-21,24.1,29.0,70.2,0.0,20.6,237.0,Ripening,1,0.14,4.54
III,Bulacan,San Miguel,2019-03-22,24.0,29.7,72.6,0.0,21.4,236.3,Ripening,0,0.09,2.28
III,Bulacan,San Miguel,2019-03-23,23.8,29.7,76.5,8.7,22.0,212.9,Ripening,2,0.09,0.85
III,Bulacan,San Miguel,2019-03-24,24.3,30.1,70.2,0.0,21.2,224.1,Ripening,2,0.24,0.0
III,Bulacan,San Miguel,2019-03-25,23.8,31.3,71.1,0.0,21.8,234.4,Ripening,0,0.12,1.19
III,Bulacan,San Miguel,2019-03-26,23.6,31.0,70.5,0.0,21.4,219.5,Ripening,0,0.07,0.1
III,Bulacan,San Miguel,2019-03-27,22.6,33.0,75.6,0.0,22.9,221.8,Ripening,0,0.2,0.0
III,Bulacan,San Miguel,2019-03-28,22.6,34.6,76.1,0.0,23.8,221.5,Ripening,0,0.13,0.05
III,Bulacan,San Miguel,2019-03-29,23.9,32.4,71.1,0.0,22.4,232.2,Ripening,0,0.09,0.0
III,Bulacan,San Miguel,2019-03-30,22.9,30.5,71.6,0.0,21.0,237.2,Ripening,0,0.11,0.13
III,Bulacan,San Miguel,2019-03-31,22.9,30.7,69.5,0.0,20.7,233.5,Ripening,1,0.05,0.14
III,Bulacan,San Miguel,2019-04-01,22.9,29.8,71.0,0.0,20.6,224.9,Ripening,0,0.2,0.02
III,Bulacan,San Miguel,2019-04-02,23.3,32.1,72.9,0.0,22.3,229.7,Ripening,0,0.0,0.09
III,Bulacan,San Miguel,2019-04-03,23.7,32.5,69.2,0.0,21.9,224.3,Ripening,1,0.0,0.06
III,Bulacan,San Miguel,2019-04-04,22.7,30.8,77.1,3.1,22.2,211.4,Ripening,0,0.0,0.12
III,Bulacan,San Miguel,2019-04-05,23.3,29.1,74.7,0.0,21.1,223.0,Ripening,0,0.11,0.0
III,Bulacan,San Miguel,2019-04-06,22.4,29.0,70.1,0.0,19.7,208.2,Ripening,0,0.15,0.05
III,Bulacan,San Miguel,2019-04-07,22.3,30.7,67.5,0.0,20.0,223.0,Ripening,0,0.02,0.03
III,Bulacan,San Miguel,2019-04-08,23.1,31.1,68.4,0.0,20.8,212.1,Ripening,0,0.03,0.0
III,Bulacan,San Miguel,2019-04-09,23.7,29.8,76.1,6.4,22.0,226.5,Ripening,0,0.07,0.05
III,Bulacan,San Miguel,2019-04-10,23.3,30.6,71.8,0.0,21.3,232.2,Ripening,0,0.06,0.07
III,Bulacan,San Miguel,2019-04-11,23.2,32.1,68.4,0.0,21.3,228.0,Ripening,0,0.0,0.078
III,Bulacan,San Miguel,2019-04-12,22.7,30.2,70.1,0.0,20.5,222.5,Ripening,1,0.04,0.08600000000000001
III,Bulacan,San Miguel,2019-04-13,22.6,31.4,70.7,0.0,21.1,223.3,Ripening,0,0.19,0.094
III,Bulacan,San Miguel,2019-04-14,23.7,30.8,72.9,0.0,21.8,216.3,Ripening,0,0.01,0.10200000000000001
III,Bulacan,San Miguel,2019-04-15,24.2,31.1,74.7,0.5,22.6,214.3,Ripening,0,0.03,0.11
III,Bulacan,San Miguel,2019-04-16,23.7,31.7,74.8,0.0,22.7,220.1,Ripening,0,0.18,0.11
III,Bulacan,San Miguel,2019-04-17,23.3,31.2,76.2,0.0,22.5,222.7,Ripening,0,0.0,0.09
III,Bulacan,San Miguel,2019-04-18,23.9,30.8,77.7,0.0,22.9,228.9,Ripening,0,0.04,0.0
III,Bulacan,San Miguel,2019-04-19,24.1,30.8,74.2,0.0,22.3,216.9,Ripening,0,0.04666666666666667,0.03
III,Bulacan,San Miguel,2019-04-20,24.1,30.9,76.3,0.0,22.8,215.2,Ripening,0,0.05333333333333333,0.1
III,Bulacan,San Miguel,2019-04-21,23.7,32.1,73.2,0.0,22.5,217.6,Ripening,0,0.06,0.0
III,Bulacan,San Miguel,2019-04-22,23.4,32.8,75.4,0.0,23.2,210.2,Ripening,0,0.21,0.11
III,Bulacan,San Miguel,2019-04-23,23.1,33.7,83.0,1.4,25.0,213.9,Ripening,0,0.1,0.02
III,Bulacan,San Miguel,2019-04-24,23.0,32.6,84.2,2.0,24.6,204.5,Ripening,0,0.07,0.06
III,Bulacan,San Miguel,2019-04-25,24.0,33.2,74.9,0.0,23.6,219.7,Ripening,0,0.18,0.11
III,Bulacan,San Miguel,2019-04-26,23.3,33.1,77.0,8.0,23.6,205.8,Ripening,0,0.0,0.0
III,Bulacan,San Miguel,2019-04-27,23.2,31.4,70.6,0.0,21.4,211.0,Ripening,1,0.13,0.16
III,Bulacan,San Miguel,2019-04-28,22.4,32.8,70.9,0.0,21.8,223.8,Ripening,0,0.28,0.08
III,Bulacan,San Miguel,2019-04-29,21.7,33.7,72.4,0.0,22.2,233.6,Seedling,0,0.17,0.0
III,Bulacan,San Miguel,2019-04-30,22.9,34.1,73.4,0.0,23.4,197.5,Seedling,2,0.0,0.14
III,Bulacan,San Miguel,2019-05-01,22.0,32.5,74.4,0.0,22.1,204.7,Seedling,0,0.07,0.0
III,Bulacan,San Miguel,2019-05-02,22.3,31.1,75.4,0.0,21.8,214.8,Seedling,0,0.08,0.07
III,Bulacan,San Miguel,2019-05-03,22.8,28.8,79.7,18.0,21.7,198.0,Seedling,0,0.0,0.07
III,Bulacan,San Miguel,2019-05-04,23.2,31.0,74.8,0.0,22.1,202.1,Seedling,0,0.07,0.04
III,Bulacan,San Miguel,2019-05-05,23.5,32.2,75.3,0.0,22.9,201.7,Seedling,0,0.13,0.1
III,Bulacan,San Miguel,2019-05-06,24.2,32.0,73.5,0.0,22.8,203.1,Seedling,0,0.06,0.12
III,Bulacan,San Miguel,2019-05-07,23.5,32.5,72.4,0.0,22.5,214.3,Seedling,0,0.07,0.01
III,Bulacan,San Miguel,2019-05-08,22.9,31.4,69.7,0.0,21.1,208.7,Seedling,0,0.04,0.04
III,Bulacan,San Miguel,2019-05-09,22.8,31.0,76.1,15.8,22.1,200.6,Seedling,0,0.13,0.21
III,Bulacan,San Miguel,2019-05-10,23.3,31.5,70.6,0.0,21.5,209.5,Seedling,0,0.19,0.24
III,Bulacan,San Miguel,2019-05-11,22.9,30.8,73.6,0.0,21.6,214.0,Seedling,0,0.17,0.218
III,Bulacan,San Miguel,2019-05-12,23.2,29.3,76.9,0.0,21.6,216.8,Seedling,0,0.11,0.196
III,Bulacan,San Miguel,2019-05-13,22.8,31.1,79.0,0.0,22.8,217.8,Seedling,0,0.05,0.174
III,Bulacan,San Miguel,2019-05-14,22.6,31.3,77.3,0.0,22.4,192.2,Seedling,0,0.15,0.152
III,Bulacan,San Miguel,2019-05-15,21.9,32.1,78.6,14.2,22.7,198.7,Seedling,0,0.03,0.13
III,Bulacan,San Miguel,2019-05-16,22.8,33.8,77.1,0.0,23.4,211.9,Seedling,0,0.0,0.16
III,Bulacan,San Miguel,2019-05-17,22.7,33.0,75.6,10.7,24.0,207.4,Seedling,0,0.0,0.18
III,Bulacan,San Miguel,2019-05-18,22.5,33.9,74.1,0.0,23.0,211.7,Seedling,0,0.05,0.17
III,Bulacan,San Miguel,2019-05-19,22.6,34.1,75.0,0.0,23.4,213.1,Seedling,0,0.16,0.01
III,Bulacan,San Miguel,2019-05-20,22.1,33.7,76.2,11.6,23.1,208.5,Seedling,0,0.01,0.18
III,Bulacan,San Miguel,2019-05-21,23.2,34.7,73.2,0.0,23.6,213.0,Seedling,0,0.0,0.04
III,Bulacan,San Miguel,2019-05-22,24.3,33.6,73.8,0.0,23.7,202.0,Seedling,0,0.14,0.14
III,Bulacan,San Miguel,2019-05-23,23.9,32.5,78.8,1.7,24.0,211.7,Seedling,0,0.19,0.17
III,Bulacan,San Miguel,2019-05-24,24.1,32.4,79.53333333333333,14.3,23.6,203.3,Seedling,0,0.0,0.09
III,Bulacan,San Miguel,2019-05-25,24.1,32.8,80.26666666666667,0.0,23.8,212.4,Seedling,0,0.0,0.0675
III,Bulacan,San Miguel,2019-05-26,24.1,32.7,81.0,0.1,24.6,213.9,Seedling,0,0.2,0.045
III,Bulacan,San Miguel,2019-05-27,24.0,33.4,85.4,4.6,25.8,216.08333333333334,Seedling,0,0.04,0.022499999999999992
III,Bulacan,San Miguel,2019-05-28,24.7,33.4,82.8,0.0,25.6,218.26666666666668,Seedling,0,0.15,0.0
III,Bulacan,San Miguel,2019-05-29,24.3,34.0,80.0,0.0,25.2,220.45,Seedling,0,0.06,0.09
III,Bulacan,San Miguel,2019-05-30,23.4,32.1,83.4,20.6,24.4,222.63333333333333,Seedling,0,0.18,0.09
III,Bulacan,San Miguel,2019-05-31,23.9,32.7,78.8,0.0,24.1,224.81666666666666,Seedling,0,0.03,0.07
III,Bulacan,San Miguel,2019-06-01,23.9,32.1,81.2,0.0,24.2,227.0,Seedling,0,0.01,0.12
III,Bulacan,San Miguel,2019-06-02,24.3,32.4,84.3,3.6,25.2,208.0,Seedling,17,3.04,0.1
III,Bulacan,San Miguel,2019-06-03,23.9,33.2,78.7,0.0,24.3,215.5,Seedling,17,3.55,0.05
III,Bulacan,San Miguel,2019-06-04,24.4,33.7,75.3,0.0,24.1,201.4,Seedling,22,2.5,0.1
III,Bulacan,San Miguel,2019-06-05,24.9,34.4,78.8,0.0,25.4,224.6,Seedling,25,2.36,0.18
III,Bulacan,San Miguel,2019-06-06,25.5,33.5,77.3,0.0,25.0,211.0,Seedling,22,3.22,0.18
III,Bulacan,San Miguel,2019-06-07,24.7,32.5,81.9,13.9,25.0,207.0,Seedling,15,2.78,0.05
III,Bulacan,San Miguel,2019-06-08,24.6,33.6,75.8,0.0,24.3,218.6,Seedling,18,2.3,0.13
III,Bulacan,San Miguel,2019-06-09,23.7,33.5,78.5,9.6,24.3,193.2,Seedling,17,3.04,0.03
III,Bulacan,San Miguel,2019-06-10,23.5,33.9,80.9,6.4,24.9,215.7,Seedling,13,3.96,0.17
III,Bulacan,San Miguel,2019-06-11,23.0,34.1,74.8,3.2,23.5,202.9,Seedling,13,3.2675,0.13
III,Bulacan,San Miguel,2019-06-12,23.4,33.0,73.7,0.0,22.9,211.6,Seedling,8,2.575,0.04
III,Bulacan,San Miguel,2019-06-13,23.7,31.4,74.0,0.0,22.3,201.1,Seedling,5,1.8824999999999998,0.06
III,Bulacan,San Miguel,2019-06-14,23.1,31.0,78.6,51.9,22.8,154.3,Seedling,2,1.19,0.0
III,Bulacan,San Miguel,2019-06-15,23.5,32.6,75.2,0.0,23.1,198.6,Seedling,3,2.07,0.19
III,Bulacan,San Miguel,2019-06-16,23.3,30.9,77.1,0.0,22.5,205.1,Seedling,2,1.72,0.21
III,Bulacan,San Miguel,2019-06-17,22.3,32.0,73.0,0.0,21.8,209.4,Tillering,3,1.62,0.17
III,Bulacan,San Miguel,2019-06-18,22.6,31.4,76.4,26.6,22.3,183.0,Tillering,2,0.95,0.0
III,Bulacan,San Miguel,2019-06-19,23.2,34.3,75.3,0.0,22.8,207.1,Tillering,3,0.11,0.13
III,Bulacan,San Miguel,2019-06-20,23.8,34.2,75.5,0.0,23.3,202.8,Tillering,0,0.53,0.1
III,Bulacan,San Miguel,2019-06-21,24.6,33.1,74.8,0.0,23.8,221.2,Tillering,3,0.76,0.06
III,Bulacan,San Miguel,2019-06-22,24.7,33.8,77.1,0.0,24.7,200.9,Tillering,3,1.37,0.15
III,Bulacan,San Miguel,2019-06-23,24.4,30.7,84.8,31.2,24.5,194.3,Tillering,3,1.04,0.19
III,Bulacan,San Miguel,2019-06-24,25.6,32.8,82.1,0.0,25.6,209.4,Tillering,2,1.25,0.17
III,Bulacan,San Miguel,2019-06-25,23.9,31.9,84.5,18.4,24.8,183.3,Tillering,3,0.69,0.1
III,Bulacan,San Miguel,2019-06-26,24.8,34.2,78.8,0.0,25.3,208.2,Tillering,4,0.59,0.11
III,Bulacan,San Miguel,2019-06-27,24.2,33.7,82.2,7.7,25.4,209.1,Tillering,6,0.0,0.06
III,Bulacan,San Miguel,2019-06-28,25.2,34.4,84.2,0.0,26.6,189.1,Tillering,9,0.0,0.06
III,Bulacan,San Miguel,2019-06-29,24.2,33.6,87.6,9.4,26.4,200.9,Tillering,14,1.42,0.1
III,Bulacan,San Miguel,2019-06-30,23.6,34.4,81.7,0.0,25.3,193.7,Tillering,16,2.55,0.2
III,Bulacan,San Miguel,2019-07-01,24.0,33.1,79.3,0.0,24.4,194.8,Tillering,13,2.19,0.03
III,Bulacan,San Miguel,2019-07-02,23.4,32.9,81.4,8.0,24.4,197.1,Tillering,25,1.7,0.04
III,Bulacan,San Miguel,2019-07-03,24.8,31.6,75.6,0.0,23.3,209.1,Tillering,25,2.4,0.21
III,Bulacan,San Miguel,2019-07-04,24.4,29.8,83.1,22.7,23.7,181.7,Tillering,20,0.0,0.12
III,Bulacan,San Miguel,2019-07-05,24.0,33.8,83.98333333333333,0.0,24.9,206.7,Tillering,39,1.57,0.06
III,Bulacan,San Miguel,2019-07-06,23.4,33.3,84.86666666666666,0.0,24.3,210.9,Tillering,27,0.31,0.06
III,Bulacan,San Miguel,2019-07-07,24.0,33.3,85.75,0.0,24.2,202.3,Tillering,20,0.25,0.17
III,Bulacan,San Miguel,2019-07-08,24.7,32.3,86.63333333333334,17.4,26.0,204.3,Tillering,41,2.18,0.16
III,Bulacan,San Miguel,2019-07-09,25.0,33.6,87.51666666666667,0.0,26.0,189.9,Tillering,24,0.93,0.27
III,Bulacan,San Miguel,2019-07-10,24.9,32.9,88.4,8.2,26.6,212.9,Tillering,17,1.01,0.14
III,Bulacan,San Miguel,2019-07-11,24.4,34.3,84.0,0.0,26.2,200.3,Elongation,28,0.66,0.03
III,Bulacan,San Miguel,2019-07-12,24.6,34.9,83.38333333333333,0.0,25.7,192.7,Elongation,15,0.64,0.18
III,Bulacan,San Miguel,2019-07-13,25.8,33.4,82.76666666666667,3.3,26.1,206.3,Elongation,14,1.58,0.2
III,Bulacan,San Miguel,2019-07-14,24.1,32.9,82.15,17.0,24.6,182.6,Elongation,16,1.11,0.09
III,Bulacan,San Miguel,2019-07-15,24.4,34.1,81.53333333333333,0.0,24.9,198.9,Elongation,22,0.26,0.11
III,Bulacan,San Miguel,2019-07-16,23.6,31.1,80.91666666666666,86.0,23.8,159.5,Elongation,12,0.0,0.10833333333333334
III,Bulacan,San Miguel,2019-07-17,24.2,33.3,80.3,0.0,24.8,200.3,Elongation,25,0.09,0.10666666666666667
III,Bulacan,San Miguel,2019-07-18,24.4,33.8,81.0,0.0,25.3,208.7,Elongation,15,1.82,0.10500000000000001
III,Bulacan,San Miguel,2019-07-19,23.5,31.3,85.5,43.3,24.5,162.2,Elongation,16,1.44,0.10333333333333333
III,Bulacan,San Miguel,2019-07-20,23.9,33.8,86.4,21.8,26.1,170.8,Elongation,11,1.32,0.10166666666666667
III,Bulacan,San Miguel,2019-07-21,24.6,34.2,82.1,0.7,25.8,187.4,Elongation,20,1.94,0.1
III,Bulacan,San Miguel,2019-07-22,24.4,34.7,86.1,7.3,26.8,206.8,Elongation,22,2.83,0.01
III,Bulacan,San Miguel,2019-07-23,24.7,35.1,81.0,0.0,26.1,202.3,Elongation,24,3.41,0.0
III,Bulacan,San Miguel,2019-07-24,25.0,35.0,80.0,0.0,26.0,210.2,Elongation,11,4.09,0.11
III,Bulacan,San Miguel,2019-07-25,24.2,34.5,78.1,0.0,25.0,196.9,Elongation,11,3.18,0.05
III,Bulacan,San Miguel,2019-07-26,23.4,35.6,79.4,0.0,25.4,200.3,Elongation,12,2.651666666666667,0.0
III,Bulacan,San Miguel,2019-07-27,23.4,35.6,80.2,0.0,25.5,207.7,Elongation,13,2.123333333333333,0.0
III,Bulacan,San Miguel,2019-07-28,23.9,33.0,81.9,15.7,24.8,184.0,Elongation,13,1.5949999999999998,0.05
III,Bulacan,San Miguel,2019-07-29,24.6,30.8,81.6,12.9,24.0,196.4,Elongation,15,1.0666666666666664,0.14
III,Bulacan,San Miguel,2019-07-30,24.9,30.8,80.2,0.0,23.9,204.1,Panicle,3,0.5383333333333331,4.12
III,Bulacan,San Miguel,2019-07-31,24.966666666666665,30.9,83.3,16.8,24.1,185.3,Panicle,15,0.01,3.19
III,Bulacan,San Miguel,2019-08-01,25.03333333333333,32.2,88.3,5.5,26.1,196.1,Panicle,16,0.05,2.8583333333333334
III,Bulacan,San Miguel,2019-08-02,25.1,32.8,83.5,0.0,25.5,194.8,Panicle,10,0.2,2.5266666666666664
III,Bulacan,San Miguel,2019-08-03,25.166666666666668,32.7,87.1,8.6,26.3,200.7,Panicle,12,0.21,2.195
III,Bulacan,San Miguel,2019-08-04,25.233333333333334,33.7,82.8,0.0,25.9,212.9,Panicle,13,0.01,1.8633333333333333
III,Bulacan,San Miguel,2019-08-05,25.3,33.0,83.6,13.2,25.9,176.8,Panicle,11,0.0,1.5316666666666667
III,Bulacan,San Miguel,2019-08-06,24.6,33.1,81.0,11.3,25.0,187.3,Panicle,6,0.13,1.2
III,Bulacan,San Miguel,2019-08-07,25.0,33.4,82.3,13.2,25.7,180.3,Panicle,5,0.1,0.16
III,Bulacan,San Miguel,2019-08-08,25.1,34.9,77.7,0.0,25.5,211.6,Panicle,11,0.21,0.12
III,Bulacan,San Miguel,2019-08-09,25.2,34.0,83.4,6.5,26.3,203.2,Panicle,7,0.04,0.0
III,Bulacan,San Miguel,2019-08-10,25.4,33.96,79.1,0.5,26.1,192.4,Panicle,8,0.12,1.15
III,Bulacan,San Miguel,2019-08-11,25.5,33.92,78.4,0.0,24.9,188.3,Panicle,6,0.12,0.0
III,Bulacan,San Miguel,2019-08-12,25.5,33.879999999999995,84.1,8.6,26.4,199.4,Panicle,7,0.2,1.27
III,Bulacan,San Miguel,2019-08-13,25.0,33.839999999999996,82.2,13.4,25.1,193.1,Flowering,6,0.11,1.51
III,Bulacan,San Miguel,2019-08-14,25.0,33.8,81.9,0.0,25.8,202.9,Flowering,4,0.09,1.89
III,Bulacan,San Miguel,2019-08-15,24.8,34.5,87.2,4.7,27.1,194.0,Flowering,4,0.11,1.99
III,Bulacan,San Miguel,2019-08-16,24.0,34.0,85.5,8.9,26.1,194.0,Flowering,1,0.0,1.97
III,Bulacan,San Miguel,2019-08-17,23.7,33.8,82.3,0.0,25.2,204.4,Flowering,3,0.08,0.76
III,Bulacan,San Miguel,2019-08-18,24.5,34.4,76.8,0.0,24.8,204.8,Flowering,1,0.15,2.87
III,Bulacan,San Miguel,2019-08-19,25.0,32.6,77.8,0.0,24.4,202.8,Flowering,2,0.2,1.45
III,Bulacan,San Miguel,2019-08-20,24.8,33.9,86.1,7.0,26.6,200.1,Flowering,1,0.19,2.82
III,Bulacan,San Miguel,2019-08-21,24.4,32.7,85.0,0.0,25.6,202.3,Flowering,1,0.12,2.53
III,Bulacan,San Miguel,2019-08-22,25.9,31.6,85.0,8.8,25.8,179.8,Flowering,2,0.1,1.34
III,Bulacan,San Miguel,2019-08-23,25.5,33.9,86.36666666666667,7.5,26.3,194.6,Flowering,0,0.03,1.51
III,Bulacan,San Miguel,2019-08-24,24.5,33.7,87.73333333333333,7.7,26.2,194.3,Flowering,2,0.0,0.67
III,Bulacan,San Miguel,2019-08-25,24.5,33.9,89.1,0.0,25.7,204.3,Flowering,7,0.3,0.0
