Region,Province,Municipality,Date,Tmin,Tmax,Relative_Humidity,Rainfall,Dew_Point,Solar_Radiation
III,Bulacan,San Miguel,2020-02-09,22.4,31.3,68.4,0.0,20.5,210.0
III,Bulacan,San Miguel,2020-02-10,23.1,35.0,70.0,0.0,23.0,235.7
III,Bulacan,San Miguel,2020-02-11,22.4,34.2,70.2,0.0,22.3,230.6
III,Bulacan,San Miguel,2020-02-12,22.3,34.3,69.0,0.0,22.1,221.7
III,Bulacan,San Miguel,2020-02-13,23.0,33.9,69.7,0.0,22.4,230.4
III,Bulacan,San Miguel,2020-02-14,23.3,,69.3,0.0,21.5,221.3
III,Bulacan,San Miguel,2020-02-15,22.0,,68.5,0.0,20.8,219.1
III,Bulacan,San Miguel,2020-02-16,23.6,,68.7,0.0,20.8,223.3
III,Bulacan,San Miguel,2020-02-17,23.6,,70.4,0.0,21.1,227.4
III,Bulacan,San Miguel,2020-02-18,22.2,,71.4,0.0,20.5,213.7
III,Bulacan,San Miguel,2020-02-19,22.5,32.0,70.7,0.0,21.4,227.9
III,Bulacan,San Miguel,2020-02-20,23.2,32.4,67.7,0.0,21.3,204.0
III,Bulacan,San Miguel,2020-02-21,23.2,30.9,67.5,0.0,20.5,233.1
III,Bulacan,San Miguel,2020-02-22,23.4,30.6,68.2,0.0,20.6,225.2
III,Bulacan,San Miguel,2020-02-23,23.6,30.9,67.0,0.0,20.6,223.4
III,Bulacan,San Miguel,2020-02-24,22.3,30.2,71.8,0.0,20.6,224.3
III,Bulacan,San Miguel,2020-02-25,22.8,31.8,71.5,0.0,21.6,219.0
III,Bulacan,San Miguel,2020-02-26,23.2,32.0,71.1,0.0,21.8,207.5
III,Bulacan,San Miguel,2020-02-27,23.0,31.4,102.8,0.0,20.9,229.0
III,Bulacan,San Miguel,2020-02-28,23.1,30.1,69.0,0.0,20.4,222.7
III,Bulacan,San Miguel,2020-02-29,22.6,32.0,68.8,0.0,21.1,221.7
III,Bulacan,San Miguel,2020-03-01,21.7,30.3,73.6,0.0,20.7,220.4
III,Bulacan,San Miguel,2020-03-02,22.1,30.9,71.0,0.0,20.7,225.8
III,Bulacan,San Miguel,2020-03-03,22.4,32.8,69.4,0.0,21.5,228.2
III,Bulacan,San Miguel,2020-03-04,22.2,34.3,66.0,0.0,21.4,226.4
III,Bulacan,San Miguel,2020-03-05,22.0,32.9,70.9,0.0,21.6,227.5
III,Bulacan,San Miguel,2020-03-06,23.0,32.1,70.6,0.0,21.7,223.8
III,Bulacan,San Miguel,2020-03-07,23.2,31.9,76.1,4.4,22.8,213.6
III,Bulacan,San Miguel,2020-03-08,22.7,31.2,70.8,0.0,21.1,234.6
III,Bulacan,San Miguel,2020-03-09,22.5,31.2,70.4,0.0,20.9,224.8
III,Bulacan,San Miguel,2020-03-10,22.0,30.9,73.0,0.0,21.0,219.6
III,Bulacan,San Miguel,2020-03-11,22.7,30.5,73.3,0.0,21.3,222.7
III,Bulacan,San Miguel,2020-03-12,21.9,30.1,72.8,0.0,20.6,214.3
III,Bulacan,San Miguel,2020-03-13,23.0,31.3,71.4,0.0,21.4,214.2
III,Bulacan,San Miguel,2020-03-14,23.0,32.2,75.2,0.0,22.6,228.6
III,Bulacan,San Miguel,2020-03-15,23.0,31.2,71.6,0.0,21.4,227.1
III,Bulacan,San Miguel,2020-03-16,23.6,33.0,73.8,4.3,23.1,228.3
III,Bulacan,San Miguel,2020-03-17,22.8,33.8,72.2,0.0,22.7,224.9
III,Bulacan,San Miguel,2020-03-18,24.1,34.0,74.5,0.0,24.0,212.7
III,Bulacan,San Miguel,2020-03-19,23.5,33.0,72.4,0.0,22.7,223.6
III,Bulacan,San Miguel,2020-03-20,23.2,32.9,73.5,0.0,22.7,234.9
III,Bulacan,San Miguel,2020-03-21,22.3,34.4,74.3,0.0,23.2,224.7
III,Bulacan,San Miguel,2020-03-22,22.1,34.6,73.5,0.0,23.0,221.5
III,Bulacan,San Miguel,2020-03-23,22.4,32.9,73.9,0.0,22.4,213.3
III,Bulacan,San Miguel,2020-03-24,23.1,31.9,71.2,0.0,21.7,
III,Bulacan,San Miguel,2020-03-25,23.4,32.4,69.8,0.0,21.9,
III,Bulacan,San Miguel,2020-03-26,23.6,29.9,71.6,0.0,21.1,
III,Bulacan,San Miguel,2020-03-27,22.7,30.9,73.8,5.4,21.6,
III,Bulacan,San Miguel,2020-03-28,23.8,29.6,69.4,0.0,20.6,218.4
III,Bulacan,San Miguel,2020-03-29,23.6,29.0,71.7,0.0,20.6,206.8
III,Bulacan,San Miguel,2020-03-30,23.0,29.9,73.4,0.0,21.1,206.7
III,Bulacan,San Miguel,2020-03-31,22.7,29.1,71.6,0.0,20.2,227.3
III,Bulacan,San Miguel,2020-04-01,23.2,28.9,72.1,0.0,20.5,227.8
III,Bulacan,San Miguel,2020-04-02,23.4,28.0,,10.1,20.9,206.2
III,Bulacan,San Miguel,2020-04-03,24.4,29.4,,0.0,21.6,218.7
III,Bulacan,San Miguel,2020-04-04,23.5,30.8,,0.0,21.3,240.1
III,Bulacan,San Miguel,2020-04-05,23.3,30.2,72.5,0.0,21.2,217.5
III,Bulacan,San Miguel,2020-04-06,22.9,31.5,71.2,0.0,21.4,206.5
III,Bulacan,San Miguel,2020-04-07,23.3,31.2,75.3,15.6,22.3,176.3
III,Bulacan,San Miguel,2020-04-08,24.2,30.3,70.4,0.0,21.3,226.5
III,Bulacan,San Miguel,2020-04-09,23.5,30.8,70.8,0.0,21.3,219.4
III,Bulacan,San Miguel,2020-04-10,24.1,30.5,73.0,0.0,21.9,224.8
III,Bulacan,San Miguel,2020-04-11,23.0,31.0,73.6,0.0,21.7,222.5
III,Bulacan,San Miguel,2020-04-12,21.7,31.7,75.4,,21.8,219.2
III,Bulacan,San Miguel,2020-04-13,21.6,31.8,72.6,,21.2,225.8
III,Bulacan,San Miguel,2020-04-14,21.9,32.2,73.5,,21.8,204.1
III,Bulacan,San Miguel,2020-04-15,22.7,32.2,72.6,,22.0,217.0
III,Bulacan,San Miguel,2020-04-16,23.1,30.9,78.4,,22.7,197.6
III,Bulacan,San Miguel,2020-04-17,23.6,30.3,76.8,31.2,22.3,197.4
III,Bulacan,San Miguel,2020-04-18,24.2,33.2,73.0,0.0,23.3,218.2
III,Bulacan,San Miguel,2020-04-19,23.2,31.1,77.2,18.9,22.6,201.1
III,Bulacan,San Miguel,2020-04-20,23.7,30.1,69.4,0.0,20.8,229.3
III,Bulacan,San Miguel,2020-04-21,23.7,30.3,73.2,6.7,21.6,210.9
III,Bulacan,San Miguel,2020-04-22,23.1,31.3,68.1,0.0,20.8,235.2
III,Bulacan,San Miguel,2020-04-23,22.7,31.4,68.8,0.3,20.8,210.0
III,Bulacan,San Miguel,2020-04-24,22.1,31.3,70.7,0.0,20.8,213.7
III,Bulacan,San Miguel,2020-04-25,22.3,32.9,68.7,0.0,21.3,220.1
III,Bulacan,San Miguel,2020-04-26,22.5,32.5,69.8,0.0,21.5,211.4
III,Bulacan,San Miguel,2020-04-27,23.9,32.8,70.5,0.0,22.4,214.4
III,Bulacan,San Miguel,2020-04-28,23.5,32.9,70.0,0.0,22.2,219.9
III,Bulacan,San Miguel,2020-04-29,22.7,32.7,80.3,8.2,23.8,209.2
III,Bulacan,San Miguel,2020-04-30,23.3,32.3,77.3,0.0,23.3,222.2
III,Bulacan,San Miguel,2020-05-01,24.2,32.5,74.9,0.0,23.3,224.2
III,Bulacan,San Miguel,2020-05-02,24.4,32.0,75.9,0.0,23.4,215.9
III,Bulacan,San Miguel,2020-05-03,23.3,32.2,76.1,0.0,23.0,217.1
III,Bulacan,San Miguel,2020-05-04,23.9,32.8,78.5,0.0,24.0,219.2
III,Bulacan,San Miguel,2020-05-05,23.1,33.1,75.6,0.0,23.2,210.1
III,Bulacan,San Miguel,2020-05-06,22.1,33.6,74.5,0.0,22.8,217.1
III,Bulacan,San Miguel,2020-05-07,,32.6,77.4,0.0,23.1,218.9
III,Bulacan,San Miguel,2020-05-08,,33.4,74.3,0.0,23.2,204.3
III,Bulacan,San Miguel,2020-05-09,,33.7,73.6,0.0,23.4,217.0
III,Bulacan,San Miguel,2020-05-10,,33.1,74.9,9.4,23.3,208.9
III,Bulacan,San Miguel,2020-05-11,,32.6,72.2,0.0,22.5,214.9
III,Bulacan,San Miguel,2020-05-12,23.9,31.6,76.7,0.0,23.1,201.6
III,Bulacan,San Miguel,2020-05-13,23.5,30.5,73.9,0.0,21.8,221.3
III,Bulacan,San Miguel,2020-05-14,24.5,31.8,72.8,0.0,22.7,228.5
III,Bulacan,San Miguel,2020-05-15,23.4,33.4,71.3,0.0,22.7,216.4
III,Bulacan,San Miguel,2020-05-16,22.0,30.4,76.3,14.5,,206.6
III,Bulacan,San Miguel,2020-05-17,22.8,31.5,74.2,0.0,,210.1
III,Bulacan,San Miguel,2020-05-18,23.4,31.4,74.0,0.0,22.2,220.0
III,Bulacan,San Miguel,2020-05-19,24.0,32.1,75.8,0.0,23.2,209.1
III,Bulacan,San Miguel,2020-05-20,24.0,31.6,,0.0,22.7,200.8
III,Bulacan,San Miguel,2020-05-21,24.1,32.0,,4.2,24.0,206.4
III,Bulacan,San Miguel,2020-05-22,24.0,33.2,77.4,0.0,24.1,219.1
III,Bulacan,San Miguel,2020-05-23,23.4,34.0,77.8,0.0,24.3,215.9
III,Bulacan,San Miguel,2020-05-24,23.6,33.5,77.4,0.0,24.0,217.8
III,Bulacan,San Miguel,2020-05-25,22.8,33.1,82.1,0.0,24.4,204.1
III,Bulacan,San Miguel,2020-05-26,22.0,31.4,83.6,5.7,23.4,206.2
III,Bulacan,San Miguel,2020-05-27,23.6,31.7,82.2,0.0,24.1,208.0
III,Bulacan,San Miguel,2020-05-28,23.2,,79.7,12.1,23.2,197.6
III,Bulacan,San Miguel,2020-05-29,24.3,,79.4,21.0,23.8,199.7
III,Bulacan,San Miguel,2020-05-30,23.3,,81.8,3.5,24.3,213.7
III,Bulacan,San Miguel,2020-05-31,23.2,33.5,81.0,5.3,24.6,213.6
III,Bulacan,San Miguel,2020-06-01,24.3,33.5,78.9,0.0,24.7,215.3
III,Bulacan,San Miguel,2020-06-02,24.6,32.3,82.6,13.1,25.0,189.3
III,Bulacan,San Miguel,2020-06-03,24.3,31.0,81.6,16.8,24.0,192.5
III,Bulacan,San Miguel,2020-06-04,23.3,31.2,79.3,35.6,23.1,191.0
III,Bulacan,San Miguel,2020-06-05,25.5,31.8,75.2,0.0,23.7,201.8
III,Bulacan,San Miguel,2020-06-06,25.2,33.0,75.5,0.0,24.2,196.0
III,Bulacan,San Miguel,2020-06-07,24.4,34.3,73.3,0.0,24.0,218.8
III,Bulacan,San Miguel,2020-06-08,24.6,32.0,76.3,0.0,23.6,211.8
III,Bulacan,San Miguel,2020-06-09,24.2,31.3,77.6,0.0,23.3,201.1
III,Bulacan,San Miguel,2020-06-10,23.7,33.8,76.2,0.0,24.0,209.7
III,Bulacan,San Miguel,2020-06-11,23.4,31.8,78.1,0.0,23.2,203.4
III,Bulacan,San Miguel,2020-06-12,23.1,31.5,78.7,0.0,23.0,213.4
III,Bulacan,San Miguel,2020-06-13,23.0,30.2,80.6,26.7,22.7,175.5
III,Bulacan,San Miguel,2020-06-14,22.7,31.0,81.2,27.8,23.1,172.2
III,Bulacan,San Miguel,2020-06-15,23.2,32.4,74.7,0.0,22.7,206.9
III,Bulacan,San Miguel,2020-06-16,23.6,32.7,79.1,0.0,24.0,205.7
III,Bulacan,San Miguel,2020-06-17,23.8,33.1,78.5,0.0,24.2,202.4
III,Bulacan,San Miguel,2020-06-18,24.1,32.9,80.4,14.0,24.6,198.7
III,Bulacan,San Miguel,2020-06-19,22.8,32.6,81.5,14.1,24.0,184.5
III,Bulacan,San Miguel,2020-06-20,23.0,34.7,80.0,7.1,,199.2
III,Bulacan,San Miguel,2020-06-21,23.8,34.1,77.8,2.9,,205.5
III,Bulacan,San Miguel,2020-06-22,22.8,32.9,79.3,12.1,,196.7
III,Bulacan,San Miguel,2020-06-23,22.4,31.9,75.9,0.0,,196.8
III,Bulacan,San Miguel,2020-06-24,23.1,31.2,81.7,3.6,,197.1
III,Bulacan,San Miguel,2020-06-25,24.1,31.7,78.6,0.0,23.6,197.1
III,Bulacan,San Miguel,2020-06-26,23.4,32.5,82.1,,24.4,200.7
III,Bulacan,San Miguel,2020-06-27,23.8,32.1,76.0,,23.2,203.3
III,Bulacan,San Miguel,2020-06-28,23.8,32.1,81.8,,24.3,183.8
III,Bulacan,San Miguel,2020-06-29,24.2,33.1,76.5,0.0,24.0,223.4
III,Bulacan,San Miguel,2020-06-30,24.4,32.6,74.4,0.0,23.4,229.8
III,Bulacan,San Miguel,2020-07-01,24.9,32.2,77.4,0.0,24.0,213.2
III,Bulacan,San Miguel,2020-07-02,23.9,31.6,79.6,11.8,23.7,186.3
III,Bulacan,San Miguel,2020-07-03,24.8,31.6,76.8,0.0,23.6,218.6
III,Bulacan,San Miguel,2020-07-04,24.3,32.8,79.4,8.2,24.4,201.6
III,Bulacan,San Miguel,2020-07-05,23.7,33.3,77.6,24.9,24.0,192.1
III,Bulacan,San Miguel,2020-07-06,24.3,34.9,78.6,0.0,25.3,219.8
III,Bulacan,San Miguel,2020-07-07,23.2,34.3,86.3,3.9,26.0,199.6
III,Bulacan,San Miguel,2020-07-08,23.2,34.9,81.9,1.3,25.4,198.6
III,Bulacan,San Miguel,2020-07-09,23.4,35.7,75.5,0.0,24.6,206.5
III,Bulacan,San Miguel,2020-07-10,23.8,33.2,76.1,0.0,23.7,208.2
III,Bulacan,San Miguel,2020-07-11,22.8,33.2,78.9,21.0,23.8,190.0
III,Bulacan,San Miguel,2020-07-12,22.9,31.0,79.1,35.1,22.8,171.8
III,Bulacan,San Miguel,2020-07-13,24.0,32.4,76.2,0.0,,
III,Bulacan,San Miguel,2020-07-14,24.1,32.6,72.8,0.0,,
III,Bulacan,San Miguel,2020-07-15,23.8,32.9,82.2,6.4,,193.5
III,Bulacan,San Miguel,2020-07-16,24.2,33.4,79.4,0.0,,203.0
III,Bulacan,San Miguel,2020-07-17,25.5,34.9,83.9,2.3,,185.4
III,Bulacan,San Miguel,2020-07-18,24.8,36.2,77.7,,26.0,207.9
III,Bulacan,San Miguel,2020-07-19,24.3,34.6,82.2,,25.9,194.0
III,Bulacan,San Miguel,2020-07-20,23.3,33.5,78.2,,24.0,201.3
III,Bulacan,San Miguel,2020-07-21,23.3,33.1,80.6,,24.3,198.1
III,Bulacan,San Miguel,2020-07-22,23.5,30.8,81.2,,23.4,158.3
III,Bulacan,San Miguel,2020-07-23,23.5,34.1,73.4,0.0,23.5,203.5
III,Bulacan,San Miguel,2020-07-24,24.2,33.9,79.8,5.2,25.0,200.9
III,Bulacan,San Miguel,2020-07-25,24.1,34.1,77.2,0.0,24.5,198.0
III,Bulacan,San Miguel,2020-07-26,23.9,33.7,82.6,11.7,25.3,186.8
III,Bulacan,San Miguel,2020-07-27,24.5,33.3,80.8,0.0,25.1,194.5
III,Bulacan,San Miguel,2020-07-28,24.8,33.4,82.6,0.0,25.6,207.4
III,Bulacan,San Miguel,2020-07-29,24.9,33.5,79.7,0.0,25.1,204.3
III,Bulacan,San Miguel,2020-07-30,23.3,32.8,85.1,6.8,25.1,192.8
III,Bulacan,San Miguel,2020-07-31,23.6,31.9,80.9,0.0,23.9,193.7
III,Bulacan,San Miguel,2020-08-01,23.9,31.8,85.1,2.8,24.9,192.5
III,Bulacan,San Miguel,2020-08-02,24.3,33.3,84.5,4.4,25.7,201.6
III,Bulacan,San Miguel,2020-08-03,24.1,32.6,84.0,12.6,25.2,179.0
III,Bulacan,San Miguel,2020-08-04,24.6,34.5,80.3,0.0,25.6,203.3
III,Bulacan,San Miguel,2020-08-05,23.3,34.6,81.6,10.0,25.3,184.6
III,Bulacan,San Miguel,2020-08-06,23.7,34.0,80.2,11.4,24.9,201.9
III,Bulacan,San Miguel,2020-08-07,24.4,32.6,76.3,0.0,23.8,200.4
III,Bulacan,San Miguel,2020-08-08,25.5,32.3,78.2,0.0,24.5,187.4
III,Bulacan,San Miguel,2020-08-09,23.9,32.8,73.9,0.0,23.1,186.1
III,Bulacan,San Miguel,2020-08-10,23.7,32.4,81.5,9.0,24.3,185.9
III,Bulacan,San Miguel,2020-08-11,23.1,32.1,84.5,17.6,24.5,198.6
III,Bulacan,San Miguel,2020-08-12,23.2,32.8,81.5,46.5,24.3,170.7
III,Bulacan,San Miguel,2020-08-13,23.5,34.7,86.6,6.1,26.4,184.3
III,Bulacan,San Miguel,2020-08-14,22.7,35.5,86.8,12.6,26.5,185.6
III,Bulacan,San Miguel,2020-08-15,22.3,34.0,83.9,22.5,24.9,173.4
III,Bulacan,San Miguel,2020-08-16,22.9,33.8,81.6,11.3,24.7,193.8
III,Bulacan,San Miguel,2020-08-17,23.5,35.9,82.8,6.4,26.3,202.0
III,Bulacan,San Miguel,2020-08-18,23.4,34.4,79.0,10.9,24.7,178.6
III,Bulacan,San Miguel,2020-08-19,24.3,34.6,75.4,0.0,24.5,201.1
III,Bulacan,San Miguel,2020-08-20,25.4,34.3,77.1,0.0,25.3,204.2
III,Bulacan,San Miguel,2020-08-21,25.3,33.6,82.2,2.2,25.9,193.0
III,Bulacan,San Miguel,2020-08-22,24.8,32.5,82.0,24.6,25.0,166.7
III,Bulacan,San Miguel,2020-08-23,34.99503438069228,34.0,82.3,0.0,26.1,204.0
III,Bulacan,San Miguel,2020-08-24,24.6,34.2,83.3,0.0,26.1,198.6
III,Bulacan,San Miguel,2020-08-25,24.5,32.8,87.2,11.6,26.1,195.0
III,Bulacan,San Miguel,2020-08-26,25.1,33.4,84.6,0.0,26.2,198.7
III,Bulacan,San Miguel,2020-08-27,24.5,31.6,87.0,37.7,25.4,162.1
III,Bulacan,San Miguel,2020-08-28,24.3,32.3,84.7,50.4,25.2,159.2
III,Bulacan,San Miguel,2020-08-29,23.9,33.5,84.0,3.6,25.5,183.4
III,Bulacan,San Miguel,2020-08-30,24.0,34.9,76.4,0.0,24.7,210.9
III,Bulacan,San Miguel,2020-08-31,24.4,34.0,78.2,0.0,24.8,191.5
III,Bulacan,San Miguel,2020-09-01,24.5,34.5,81.2,0.0,25.7,191.9
III,Bulacan,San Miguel,2020-09-02,24.6,34.8,86.1,4.6,26.9,187.9
III,Bulacan,San Miguel,2020-09-03,24.5,33.1,86.6,25.0,26.1,169.3
III,Bulacan,San Miguel,2020-09-04,25.8,33.8,80.9,23.0,26.0,178.1
III,Bulacan,San Miguel,2020-09-05,25.9,34.8,78.6,0.0,26.1,203.2
III,Bulacan,San Miguel,2020-09-06,25.2,33.9,81.0,-2.4,25.7,197.5
III,Bulacan,San Miguel,2020-09-07,24.9,33.5,75.8,0.0,24.4,198.7
III,Bulacan,San Miguel,2020-09-08,24.1,33.3,82.7,20.4,25.2,167.2
III,Bulacan,San Miguel,2020-09-09,23.1,31.6,82.9,23.5,23.9,174.4
III,Bulacan,San Miguel,2020-09-10,23.7,32.1,87.1,112.2,25.3,139.4
III,Bulacan,San Miguel,2020-09-11,24.0,33.5,82.5,0.9,25.2,196.1
III,Bulacan,San Miguel,2020-09-12,23.8,33.2,81.0,0.8,24.7,188.6
III,Bulacan,San Miguel,2020-09-13,23.2,32.5,86.2,22.8,25.1,189.4
III,Bulacan,San Miguel,2020-09-14,24.3,33.8,83.5,0.0,25.7,194.6
III,Bulacan,San Miguel,2020-09-15,24.1,33.9,81.5,0.0,25.3,186.2
III,Bulacan,San Miguel,2020-09-16,24.2,33.9,81.0,2.3,25.2,196.5
III,Bulacan,San Miguel,2020-09-17,24.3,34.3,78.2,0.0,24.9,207.1
III,Bulacan,San Miguel,2020-09-18,23.9,32.8,79.4,0.0,24.2,190.6
III,Bulacan,San Miguel,2020-09-19,23.1,32.7,83.1,23.7,24.5,181.6
III,Bulacan,San Miguel,2020-09-20,23.8,33.8,88.6,4.2,26.5,190.9
III,Bulacan,San Miguel,2020-09-21,24.3,35.5,83.4,0.0,26.6,191.4
III,Bulacan,San Miguel,2020-09-22,23.5,34.8,82.9,0.0,25.7,201.5
III,Bulacan,San Miguel,2020-09-23,22.7,32.0,85.7,43.3,24.5,164.1
III,Bulacan,San Miguel,2020-09-24,24.0,35.2,86.3,10.4,26.9,186.5
III,Bulacan,San Miguel,2020-09-25,23.7,33.4,85.0,20.1,25.5,190.9
III,Bulacan,San Miguel,2020-09-26,24.9,34.6,79.6,0.0,25.7,204.4
III,Bulacan,San Miguel,2020-09-27,24.6,33.6,80.0,0.0,25.1,201.2
III,Bulacan,San Miguel,2020-09-28,24.3,33.3,82.6,28.2,25.3,174.2
III,Bulacan,San Miguel,2020-09-29,25.5,34.4,82.5,6.5,26.4,199.1
III,Bulacan,San Miguel,2020-09-30,26.0,33.9,82.3,2.8,26.4,202.4
III,Bulacan,San Miguel,2020-10-01,24.9,32.3,81.3,6.3,24.9,195.5
III,Bulacan,San Miguel,2020-10-02,25.1,33.5,85.0,10.9,26.3,186.9
III,Bulacan,San Miguel,2020-10-03,24.7,33.1,82.3,35.8,25.4,175.5
III,Bulacan,San Miguel,2020-10-04,23.9,33.7,85.2,28.7,25.8,165.4
III,Bulacan,San Miguel,2020-10-05,24.7,35.0,79.7,0.6,25.8,196.5
III,Bulacan,San Miguel,2020-10-06,24.2,31.9,82.0,19.4,24.4,184.9
III,Bulacan,San Miguel,2020-10-07,23.9,32.8,81.8,7.8,24.7,187.1
III,Bulacan,San Miguel,2020-10-08,23.2,30.8,83.5,101.1,23.7,145.0
III,Bulacan,San Miguel,2020-10-09,23.5,,80.4,0.0,24.7,201.3
III,Bulacan,San Miguel,2020-10-10,22.8,,78.9,0.0,23.2,195.0
III,Bulacan,San Miguel,2020-10-11,22.9,,79.8,0.0,23.6,208.7
III,Bulacan,San Miguel,2020-10-12,23.3,,84.1,24.4,23.7,183.9
III,Bulacan,San Miguel,2020-10-13,23.5,33.3,78.7,0.0,24.1,206.7
III,Bulacan,San Miguel,2020-10-14,22.9,33.4,82.1,16.6,24.6,189.3
III,Bulacan,San Miguel,2020-10-15,23.9,34.0,77.9,0.0,24.5,203.4
III,Bulacan,San Miguel,2020-10-16,24.4,34.3,78.1,0.0,25.0,202.0
III,Bulacan,San Miguel,2020-10-17,23.1,33.3,84.0,58.8,25.0,145.9
III,Bulacan,San Miguel,2020-10-18,22.8,35.5,81.8,14.2,25.5,201.7
III,Bulacan,San Miguel,2020-10-19,24.0,34.2,81.3,13.8,25.4,179.9
III,Bulacan,San Miguel,2020-10-20,25.0,34.8,83.1,4.4,26.5,201.2
III,Bulacan,San Miguel,2020-10-21,24.0,33.8,83.8,2.5,25.7,206.7
III,Bulacan,San Miguel,2020-10-22,24.4,32.8,81.6,0.6,24.9,211.8
III,Bulacan,San Miguel,2020-10-23,24.9,32.3,83.1,0.0,25.2,192.1
III,Bulacan,San Miguel,2020-10-24,23.7,31.1,83.6,-2.7,24.1,200.9
III,Bulacan,San Miguel,2020-10-25,24.4,31.5,78.5,0.0,23.6,199.8
III,Bulacan,San Miguel,2020-10-26,24.3,32.8,80.4,0.0,24.6,209.1
III,Bulacan,San Miguel,2020-10-27,24.5,32.2,77.9,0.0,23.9,215.0
III,Bulacan,San Miguel,2020-10-28,24.8,32.4,78.4,0.0,24.3,206.9
III,Bulacan,San Miguel,2020-10-29,25.0,31.1,76.0,0.0,23.2,200.1
III,Bulacan,San Miguel,2020-10-30,24.4,31.3,75.7,0.0,23.0,190.1
III,Bulacan,San Miguel,2020-10-31,22.9,32.5,79.6,7.3,23.6,208.9
III,Bulacan,San Miguel,2020-11-01,22.6,31.9,81.6,1.9,23.6,207.2
III,Bulacan,San Miguel,2020-11-02,22.6,31.2,79.8,0.0,22.9,212.1
III,Bulacan,San Miguel,2020-11-03,22.7,30.3,85.2,69.1,23.5,153.8
III,Bulacan,San Miguel,2020-11-04,22.9,33.2,79.0,0.0,23.8,209.9
III,Bulacan,San Miguel,2020-11-05,22.6,33.6,79.1,0.0,23.9,199.7
III,Bulacan,San Miguel,2020-11-06,22.7,32.6,83.2,11.5,24.3,198.2
III,Bulacan,San Miguel,2020-11-07,24.4,34.0,79.7,0.0,25.1,196.8
III,Bulacan,San Miguel,2020-11-08,24.0,33.2,82.7,39.8,25.1,168.4
III,Bulacan,San Miguel,2020-11-09,23.6,,85.1,13.9,25.8,192.1
III,Bulacan,San Miguel,2020-11-10,24.1,,79.6,1.1,24.7,205.4
III,Bulacan,San Miguel,2020-11-11,23.9,,78.5,0.0,24.0,216.0
III,Bulacan,San Miguel,2020-11-12,24.0,,77.0,0.0,23.8,212.0
III,Bulacan,San Miguel,2020-11-13,22.6,31.2,77.6,0.0,22.4,191.6
III,Bulacan,San Miguel,2020-11-14,22.7,31.6,84.0,14.8,24.0,198.9
III,Bulacan,San Miguel,2020-11-15,22.4,32.2,85.3,5.8,24.4,204.0
III,Bulacan,San Miguel,2020-11-16,23.1,31.9,82.2,0.0,23.9,214.8
III,Bulacan,San Miguel,2020-11-17,23.6,29.9,90.2,2.1,24.8,209.7
III,Bulacan,San Miguel,2020-11-18,22.7,30.7,88.7,10.3,24.4,206.2
III,Bulacan,San Miguel,2020-11-19,24.6,32.4,83.0,0.0,25.1,199.9
III,Bulacan,San Miguel,2020-11-20,24.4,32.3,78.9,0.0,24.1,212.4
III,Bulacan,San Miguel,2020-11-21,23.2,32.4,81.0,0.0,24.0,213.9
III,Bulacan,San Miguel,2020-11-21,23.2,32.4,81.0,0.0,24.0,213.9
III,Bulacan,San Miguel,2020-11-22,23.1,33.0,102.0,-1.8,24.9,207.8
III,Bulacan,San Miguel,2020-11-23,22.8,31.7,84.3,57.5,24.1,160.9
III,Bulacan,San Miguel,2020-11-24,23.7,31.9,79.3,0.0,23.7,218.7
III,Bulacan,San Miguel,2020-11-25,23.5,32.2,79.1,0.0,23.7,205.4
III,Bulacan,San Miguel,2020-11-26,23.8,32.0,81.2,9.4,24.1,203.4
III,Bulacan,San Miguel,2020-11-27,24.2,32.8,78.6,0.0,24.2,209.2
III,Bulacan,San Miguel,2020-11-28,23.6,32.8,76.3,0.0,23.5,207.9
III,Bulacan,San Miguel,2020-11-29,24.2,32.7,75.3,0.0,23.5,215.5
III,Bulacan,San Miguel,2020-11-30,25.0,31.7,77.7,0.0,23.9,218.6
III,Bulacan,San Miguel,2020-12-01,24.0,32.2,82.5,12.7,24.6,216.0
III,Bulacan,San Miguel,2020-12-02,25.0,32.5,80.9,0.0,24.9,215.5
III,Bulacan,San Miguel,2020-12-03,23.5,31.8,81.5,0.0,24.0,219.3
III,Bulacan,San Miguel,2020-12-04,23.4,31.4,79.0,12.4,23.2,202.9
III,Bulacan,San Miguel,2020-12-05,24.1,33.1,72.8,0.0,23.2,202.5
III,Bulacan,San Miguel,2020-12-06,23.1,31.4,78.1,4.8,22.9,201.6
III,Bulacan,San Miguel,2020-12-07,24.0,31.4,76.5,0.0,23.0,205.8
III,Bulacan,San Miguel,2020-12-08,23.0,31.4,77.1,0.0,22.6,218.7
III,Bulacan,San Miguel,2020-12-09,23.3,32.1,77.7,0.0,23.2,230.4
III,Bulacan,San Miguel,2020-12-10,23.5,32.7,78.0,0.0,23.7,199.1
III,Bulacan,San Miguel,2020-12-11,24.3,33.5,74.7,0.0,23.8,210.5
III,Bulacan,San Miguel,2020-12-12,24.7,33.9,75.6,0.0,24.4,209.5
III,Bulacan,San Miguel,2020-12-13,23.7,32.8,74.9,0.0,23.2,208.9
III,Bulacan,San Miguel,2020-12-14,23.9,32.7,75.8,0.0,23.5,217.9
III,Bulacan,San Miguel,2020-12-15,23.9,31.8,72.6,0.0,22.4,220.2
III,Bulacan,San Miguel,2020-12-16,24.8,31.2,72.6,0.0,22.5,205.2
