Region,Province,Municipality,Date,Rice_Growth_Stage,BPH_Hoppers_per_Hill,RSB_Dead_Hearts_Pct,RSB_White_Ears_Pct
III,Bulacan,San Miguel,2020-11-29,Seedling,0.0,0.15,0.05
III,Bulacan,San Miguel,2020-11-30,Seedling,0.0,0.05,0.1
III,Bulacan,San Miguel,2020-12-01,Seedling,0.0,0.07,0.0
III,Bulacan,San Miguel,2020-12-02,Seedling,0.0,0.0,0.03
III,Bulacan,San Miguel,2020-12-03,Seedling,1.0,0.15,0.0
III,Bulacan,San Miguel,2020-12-04,Seedling,0.0,1.05,0.06
III,Bulacan,San Miguel,2020-12-05,Seedling,1.0,0.0,0.19
III,Bulacan,San Miguel,2020-12-06,Seedling,2.0,,0.05
III,Bulacan,San Miguel,2020-12-07,Seedling,0.0,,0.13
III,Bulacan,San Miguel,2020-12-08,Seedling,2.0,0.28,0.15
III,Bulacan,San Miguel,2020-12-09,Seedling,0.0,0.37,0.18
III,Bulacan,San Miguel,2020-12-10,Seedling,1.0,0.42,0.02
III,Bulacan,San Miguel,2020-12-11,Seedling,0.0,0.7,0.11
III,Bulacan,San Miguel,2020-12-12,Seedling,2.0,0.0,0.06
III,Bulacan,San Miguel,2020-12-13,Seedling,0.0,0.62,0.14
III,Bulacan,San Miguel,2020-12-14,Seedling,1.0,0.0,0.28
III,Bulacan,San Miguel,2020-12-15,Seedling,0.0,0.52,0.18
III,Bulacan,San Miguel,2020-12-16,Seedling,1.0,0.0,0.16
III,Bulacan,San Miguel,2020-12-17,Seedling,0.0,0.1,0.1
III,Bulacan,San Miguel,2020-12-18,Tillering,1.0,0.02,0.0
III,Bulacan,San Miguel,2020-12-19,Tillering,2.0,0.0,0.07
III,Bulacan,San Miguel,2020-12-20,Tillering,0.0,0.17,0.03
III,Bulacan,San Miguel,2020-12-21,Tillering,1.0,1.19,0.06
III,Bulacan,San Miguel,2020-12-22,Tillering,0.0,0.27,0.06
III,Bulacan,San Miguel,2020-12-23,Tillering,1.0,0.0,0.14
III,Bulacan,San Miguel,2020-12-24,Tillering,4.0,0.03,0.14
III,Bulacan,San Miguel,2020-12-25,Tillering,0.0,0.0,0.05
III,Bulacan,San Miguel,2020-12-26,Tillering,1.0,0.4,0.18
III,Bulacan,San Miguel,2020-12-27,Tillering,3.0,0.91,0.17
III,Bulacan,San Miguel,2020-12-28,Tillering,3.0,0.02,0.07
III,Bulacan,San Miguel,2020-12-29,Tillering,4.0,0.96,0.02
III,Bulacan,San Miguel,2020-12-30,Tillering,0.0,0.01,0.06
III,Bulacan,San Miguel,2020-12-31,Tillering,1.0,1.1,0.05
III,Bulacan,San Miguel,2021-01-01,Tillering,0.0,0.76,0.15
III,Bulacan,San Miguel,2021-01-02,Tillering,1.0,0.82,0.23
III,Bulacan,San Miguel,2021-01-03,Tillering,2.0,0.22,0.03
III,Bulacan,San Miguel,2021-01-04,Tillering,0.0,0.53,0.14
III,Bulacan,San Miguel,2021-01-05,Tillering,3.0,0.33,0.06
III,Bulacan,San Miguel,2021-01-06,Tillering,3.0,0.0,0.0
III,Bulacan,San Miguel,2021-01-07,Tillering,1.0,1.45,0.15
III,Bulacan,San Miguel,2021-01-08,Tillering,1.0,1.56,0.15
III,Bulacan,San Miguel,2021-01-09,Tillering,1.0,1.35,0.12
III,Bulacan,San Miguel,2021-01-10,Tillering,4.0,2.02,0.0
III,Bulacan,San Miguel,2021-01-11,Elongation,1.0,1.63,0.07
III,Bulacan,San Miguel,2021-01-12,Elongation,0.0,1.78,0.14
III,Bulacan,San Miguel,2021-01-13,Elongation,2.0,1.35,0.25
III,Bulacan,San Miguel,2021-01-14,Elongation,0.0,1.27,0.11
III,Bulacan,San Miguel,2021-01-15,Elongation,0.0,2.08,0.0
III,Bulacan,San Miguel,2021-01-16,Elongation,4.0,1.36,0.12
III,Bulacan,San Miguel,2021-01-17,Elongation,1.0,2.94,0.08
III,Bulacan,San Miguel,2021-01-18,Elongation,1.0,2.17,0.0
III,Bulacan,San Miguel,2021-01-19,Elongation,1.0,1.01,0.17
III,Bulacan,San Miguel,2021-01-20,Elongation,1.0,0.84,0.04
III,Bulacan,San Miguel,2021-01-21,Elongation,2.0,0.89,0.12
III,Bulacan,San Miguel,2021-01-22,Elongation,4.0,1.04,0.09
III,Bulacan,San Miguel,2021-01-23,Elongation,2.0,1.56,0.06
III,Bulacan,San Miguel,2021-01-24,Elongation,8.0,0.9,0.19
III,Bulacan,San Miguel,2021-01-25,Elongation,12.0,0.86,0.1
III,Bulacan,San Miguel,2021-01-26,Elongation,7.0,0.87,0.0
III,Bulacan,San Miguel,2021-01-27,Elongation,5.0,2.32,0.05
III,Bulacan,San Miguel,2021-01-28,Elongation,6.0,2.64,0.1
III,Bulacan,San Miguel,2021-01-29,Elongation,4.0,3.82,0.02
III,Bulacan,San Miguel,2021-01-30,Panicle,5.0,0.18,4.01
III,Bulacan,San Miguel,2021-01-31,Panicle,6.0,0.23,5.13
III,Bulacan,San Miguel,2021-02-01,Panicle,6.0,0.02,3.57
III,Bulacan,San Miguel,2021-02-02,Panicle,0.0,0.05,3.76
III,Bulacan,San Miguel,2021-02-03,Panicle,4.0,0.05,3.42
III,Bulacan,San Miguel,2021-02-04,Panicle,2.0,0.32,2.59
III,Bulacan,San Miguel,2021-02-05,Panicle,1.0,0.0,2.48
III,Bulacan,San Miguel,2021-02-06,Panicle,2.0,0.04,2.86
III,Bulacan,San Miguel,2021-02-07,Panicle,0.0,0.11,2.43
III,Bulacan,San Miguel,2021-02-08,Panicle,2.0,0.09,3.8
III,Bulacan,San Miguel,2021-02-09,Panicle,1.0,0.02,3.91
III,Bulacan,San Miguel,2021-02-10,Panicle,0.0,0.21,4.15
III,Bulacan,San Miguel,2021-02-11,Panicle,6.0,0.1,4.74
III,Bulacan,San Miguel,2021-02-12,Panicle,1.0,0.09,4.28
III,Bulacan,San Miguel,2021-02-13,Panicle,1.0,0.0,5.24
III,Bulacan,San Miguel,2021-02-14,Flowering,1.0,0.18,3.22
III,Bulacan,San Miguel,2021-02-15,Flowering,0.0,0.0,3.08
III,Bulacan,San Miguel,2021-02-16,Flowering,2.0,0.06,2.87
III,Bulacan,San Miguel,2021-02-17,Flowering,0.0,0.16,3.1
III,Bulacan,San Miguel,2021-02-18,Flowering,1.0,0.0,2.4
III,Bulacan,San Miguel,2021-02-19,Flowering,0.0,0.07,2.34
III,Bulacan,San Miguel,2021-02-20,Flowering,1.0,0.16,1.64
III,Bulacan,San Miguel,2021-02-21,Flowering,1.0,0.1,2.17
III,Bulacan,San Miguel,2021-02-22,Flowering,0.0,0.19,3.37
III,Bulacan,San Miguel,2021-02-23,Flowering,2.0,0.13,1.17
III,Bulacan,San Miguel,2021-02-24,Flowering,2.0,0.0,0.24
III,Bulacan,San Miguel,2021-02-25,Flowering,2.0,0.02,0.85
III,Bulacan,San Miguel,2021-02-26,Flowering,1.0,0.15,0.35
III,Bulacan,San Miguel,2021-02-27,Flowering,1.0,0.17,0.0
III,Bulacan,San Miguel,2021-02-28,Ripening,0.0,0.09,0.0
III,Bulacan,San Miguel,2021-03-01,Ripening,1.0,0.12,0.52
III,Bulacan,San Miguel,2021-03-02,Ripening,3.0,0.25,0.0
III,Bulacan,San Miguel,2021-03-03,Ripening,1.0,0.07,0.4
III,Bulacan,San Miguel,2021-03-04,Ripening,0.0,0.14,1.69
III,Bulacan,San Miguel,2021-03-05,Ripening,1.0,0.11,1.57
III,Bulacan,San Miguel,2021-03-06,Ripening,1.0,0.05,0.0
III,Bulacan,San Miguel,2021-03-07,Ripening,1.0,0.02,0.88
III,Bulacan,San Miguel,2021-03-08,Ripening,0.0,0.02,1.11
III,Bulacan,San Miguel,2021-03-09,Ripening,0.0,0.06,0.0
III,Bulacan,San Miguel,2021-03-10,Ripening,2.0,0.09,0.0
III,Bulacan,San Miguel,2021-03-11,Ripening,0.0,0.1,1.74
III,Bulacan,San Miguel,2021-03-12,Ripening,0.0,0.16,0.24
III,Bulacan,San Miguel,2021-03-13,Ripening,1.0,0.15,0.0
III,Bulacan,San Miguel,2021-03-14,Ripening,1.0,0.24,0.22
III,Bulacan,San Miguel,2021-03-15,Ripening,5.0,0.22,0.07
III,Bulacan,San Miguel,2021-03-16,Ripening,0.0,0.02,0.3
III,Bulacan,San Miguel,2021-03-17,Ripening,1.0,0.02,0.02
III,Bulacan,San Miguel,2021-03-18,RIPENING,0.0,0.01,2.8
III,Bulacan,San Miguel,2021-03-19,Ripening,1.0,0.08,1.97
III,Bulacan,San Miguel,2021-03-20,Ripening,1.0,0.16,1.05
III,Bulacan,San Miguel,2021-03-21,Ripening,1.0,0.0,2.5
III,Bulacan,San Miguel,2021-03-22,Ripening,0.0,0.15,2.74
III,Bulacan,San Miguel,2021-03-23,Ripening,1.0,0.15,0.75
III,Bulacan,San Miguel,2021-03-24,Ripening,0.0,0.05,0.19
III,Bulacan,San Miguel,2021-03-25,Ripening,0.0,0.02,0.04
III,Bulacan,San Miguel,2021-03-26,Ripening,0.0,0.03,0.16
III,Bulacan,San Miguel,2021-03-27,Ripening,0.0,0.07,0.02
III,Bulacan,San Miguel,2021-03-28,Ripening,0.0,0.03,0.0
III,Bulacan,San Miguel,2021-03-29,Ripening,0.0,0.15,0.15
III,Bulacan,San Miguel,2021-03-30,Ripening,0.0,0.16,0.17
III,Bulacan,San Miguel,2021-03-31,Ripening,0.0,0.0,0.05
III,Bulacan,San Miguel,2021-04-01,Ripening,0.0,0.0,0.22
III,Bulacan,San Miguel,2021-04-02,Ripening,0.0,0.2,
III,Bulacan,San Miguel,2021-04-03,Ripening,0.0,0.05,
III,Bulacan,San Miguel,2021-04-04,Ripening,1.0,0.14,
III,Bulacan,San Miguel,2021-04-05,Ripening,0.0,0.14,0.16
III,Bulacan,San Miguel,2021-04-06,Ripening,0.0,0.18,0.29
III,Bulacan,San Miguel,2021-04-06,Ripening,0.0,0.18,0.29
III,Bulacan,San Miguel,2021-04-07,Ripening,0.0,0.0,0.09
III,Bulacan,San Miguel,2021-04-08,Ripening,0.0,0.11,0.19
III,Bulacan,San Miguel,2021-04-09,Ripening,0.0,0.1,0.09
III,Bulacan,San Miguel,2021-04-10,Ripening,0.0,0.0,0.05
III,Bulacan,San Miguel,2021-04-11,Ripening,0.0,0.14,0.02
III,Bulacan,San Miguel,2021-04-12,Ripening,0.0,0.22,0.02
III,Bulacan,San Miguel,2021-04-13,Ripening,0.0,0.16,0.01
III,Bulacan,San Miguel,2021-04-14,Ripening,0.0,0.15,0.13
III,Bulacan,San Miguel,2021-04-15,Ripening,0.0,0.12,0.1
III,Bulacan,San Miguel,2021-04-16,Ripening,0.0,0.03,0.07
III,Bulacan,San Miguel,2021-04-17,Ripening,0.0,0.04,0.07
III,Bulacan,San Miguel,2021-04-18,Ripening,0.0,0.13,0.06
III,Bulacan,San Miguel,2021-04-19,Ripening,0.0,0.14,0.07
III,Bulacan,San Miguel,2021-04-20,Ripening,0.0,0.14,0.0
III,Bulacan,San Miguel,2021-04-21,Ripening,0.0,0.11,0.03
III,Bulacan,San Miguel,2021-04-22,Ripening,0.0,0.28,0.0
III,Bulacan,San Miguel,2021-04-23,Ripening,0.0,0.02,0.11
III,Bulacan,San Miguel,2021-04-24,Ripening,0.0,0.1,0.0
III,Bulacan,San Miguel,2021-04-25,Ripening,0.0,0.02,0.12
III,Bulacan,San Miguel,2021-04-26,Ripening,0.0,0.11,0.05
III,Bulacan,San Miguel,2021-04-27,Ripening,0.0,0.1,0.0
III,Bulacan,San Miguel,2021-04-28,Ripening,0.0,0.08,0.14
III,Bulacan,San Miguel,2021-04-29,Ripening,0.0,0.14,0.15
III,Bulacan,San Miguel,2021-04-30,Seedling,0.0,0.06,0.19
III,Bulacan,San Miguel,2021-05-01,Seedling,0.0,0.07,0.17
III,Bulacan,San Miguel,2021-05-02,Seedling,0.0,0.0,0.06
III,Bulacan,San Miguel,2021-05-03,Seedling,0.0,0.15,0.06
III,Bulacan,San Miguel,2021-05-04,Seedling,0.0,0.0,0.07
III,Bulacan,San Miguel,2021-05-05,Seedling,0.0,0.14,0.11
III,Bulacan,San Miguel,2021-05-06,Seedling,0.0,0.02,0.21
III,Bulacan,San Miguel,2021-05-07,seedling,0.0,0.05,0.06
III,Bulacan,San Miguel,2021-05-08,Seedling,0.0,0.0,0.2
III,Bulacan,San Miguel,2021-05-09,Seedling,0.0,0.05,0.1
III,Bulacan,San Miguel,2021-05-10,Seedling,0.0,0.22,0.03
III,Bulacan,San Miguel,2021-05-11,Seedling,0.0,0.12,0.13
III,Bulacan,San Miguel,2021-05-12,Seedling,0.0,0.11,0.25
III,Bulacan,San Miguel,2021-05-13,Seedling,0.0,0.05,0.04
III,Bulacan,San Miguel,2021-05-14,Seedling,0.0,0.08,0.0
III,Bulacan,San Miguel,2021-05-15,Seedling,0.0,0.0,0.01
III,Bulacan,San Miguel,2021-05-16,Seedling,1.0,0.07,0.08
III,Bulacan,San Miguel,2021-05-17,Seedling,0.0,0.14,0.01
III,Bulacan,San Miguel,2021-05-18,Seedling,0.0,0.19,0.0
III,Bulacan,San Miguel,2021-05-19,Seedling,0.0,0.05,0.12
III,Bulacan,San Miguel,2021-05-20,Seedling,0.0,0.0,0.0
III,Bulacan,San Miguel,2021-05-21,Seedling,0.0,0.1,0.08
III,Bulacan,San Miguel,2021-05-22,Seedling,0.0,0.03,0.12
III,Bulacan,San Miguel,2021-05-23,Seedling,1.0,0.13,0.19
III,Bulacan,San Miguel,2021-05-24,Seedling,0.0,0.25,0.0
III,Bulacan,San Miguel,2021-05-25,Seedling,1.0,0.13,0.0
III,Bulacan,San Miguel,2021-05-26,Seedling,1.0,0.19,0.2
III,Bulacan,San Miguel,2021-05-27,Seedling,0.0,0.13,0.13
III,Bulacan,San Miguel,2021-05-28,Seedling,0.0,0.13,0.0
III,Bulacan,San Miguel,2021-05-29,Seedling,0.0,0.17,0.12
III,Bulacan,San Miguel,2021-05-30,Seedling,0.0,0.07,0.18
III,Bulacan,San Miguel,2021-05-31,Seedling,0.0,0.0,0.13
III,Bulacan,San Miguel,2021-06-01,Seedling,0.0,0.0,0.04
III,Bulacan,San Miguel,2021-06-02,Seedling,0.0,0.25,0.0
III,Bulacan,San Miguel,2021-06-03,Seedling,0.0,0.0,0.13
III,Bulacan,San Miguel,2021-06-04,Seedling,0.0,0.0,0.21
III,Bulacan,San Miguel,2021-06-05,Seedling,0.0,0.13,0.15
III,Bulacan,San Miguel,2021-06-06,Seedling,0.0,0.11,0.06
III,Bulacan,San Miguel,2021-06-07,Seedling,9.0,2.79,0.04
III,Bulacan,San Miguel,2021-06-08,Seedling,15.0,0.85,0.17
III,Bulacan,San Miguel,2021-06-09,Seedling,10.0,2.13,0.14
III,Bulacan,San Miguel,2021-06-10,Seedling,12.0,1.37,0.01
III,Bulacan,San Miguel,2021-06-11,Seedling,9.0,1.57,0.24
III,Bulacan,San Miguel,2021-06-12,Seedling,4.0,1.94,0.01
III,Bulacan,San Miguel,2021-06-13,Seedling,12.0,1.52,0.2
III,Bulacan,San Miguel,2021-06-14,Seedling,9.0,,0.0
III,Bulacan,San Miguel,2021-06-15,Seedling,7.0,,0.19
III,Bulacan,San Miguel,2021-06-16,Seedling,8.0,,0.01
III,Bulacan,San Miguel,2021-06-17,Seedling,5.0,,0.13
III,Bulacan,San Miguel,2021-06-18,Seedling,6.0,,0.05
III,Bulacan,San Miguel,2021-06-19,Seedling,9.0,1.39,0.02
III,Bulacan,San Miguel,2021-06-20,Seedling,2.0,1.3,0.01
III,Bulacan,San Miguel,2021-06-21,Seedling,9.0,0.83,0.15
III,Bulacan,San Miguel,2021-06-22,Seedling,3.0,1.46,0.13
III,Bulacan,San Miguel,2021-06-23,Tillering,22.0,1.33,0.06
III,Bulacan,San Miguel,2021-06-24,Tillering,19.0,2.79,0.12
III,Bulacan,San Miguel,2021-06-25,Tillering,33.0,3.55,0.18
III,Bulacan,San Miguel,2021-06-26,Tillering,24.0,2.76,0.13
III,Bulacan,San Miguel,2021-06-27,Tillering,20.0,2.55,0.01
III,Bulacan,San Miguel,2021-06-28,Tillering,12.0,1.38,0.0
III,Bulacan,San Miguel,2021-06-29,Tillering,18.0,1.68,0.07
III,Bulacan,San Miguel,2021-06-30,Tillering,25.0,1.53,0.09
III,Bulacan,San Miguel,2021-07-01,Tillering,22.0,1.64,0.11
III,Bulacan,San Miguel,2021-07-02,Tillering,22.0,,0.14
III,Bulacan,San Miguel,2021-07-03,Tillering,15.0,,0.15
III,Bulacan,San Miguel,2021-07-04,Tillering,17.0,,0.0
III,Bulacan,San Miguel,2021-07-05,Tillering,24.0,0.0,0.22
III,Bulacan,San Miguel,2021-07-06,Tillering,17.0,0.09,0.0
III,Bulacan,San Miguel,2021-07-07,Tillering,21.0,0.0,0.15
III,Bulacan,San Miguel,2021-07-08,Tillering,33.0,0.39,0.17
III,Bulacan,San Miguel,2021-07-09,Tillering,29.0,0.05,0.07
III,Bulacan,San Miguel,2021-07-10,Tillering,37.0,0.76,0.19
III,Bulacan,San Miguel,2021-07-11,Tillering,34.0,0.35,0.08
III,Bulacan,San Miguel,2021-07-12,Tillering,49.0,0.0,0.28
III,Bulacan,San Miguel,2021-07-13,Tillering,37.0,0.83,0.0
III,Bulacan,San Miguel,2021-07-14,Tillering,37.0,1.27,0.05
III,Bulacan,San Miguel,2021-07-15,Tillering,28.0,0.0,0.22
III,Bulacan,San Miguel,2021-07-16,Tillering,26.0,0.44,0.08
III,Bulacan,San Miguel,2021-07-17,Tillering,30.0,0.24,0.05
III,Bulacan,San Miguel,2021-07-18,Elongation,10.0,0.98,0.11
III,Bulacan,San Miguel,2021-07-19,Elongation,14.0,0.85,0.0
III,Bulacan,San Miguel,2021-07-20,Elongation,15.0,0.29,0.0
III,Bulacan,San Miguel,2021-07-21,Elongation,4.0,1.91,0.03
III,Bulacan,San Miguel,2021-07-22,Elongation,2.0,1.38,0.0
III,Bulacan,San Miguel,2021-07-23,Elongation,6.0,1.09,0.22
III,Bulacan,San Miguel,2021-07-24,Elongation,7.0,0.0,0.03
III,Bulacan,San Miguel,2021-07-25,Elongation,6.0,1.26,0.09
III,Bulacan,San Miguel,2021-07-26,Elongation,15.0,1.86,0.0
III,Bulacan,San Miguel,2021-07-27,Elongation,10.0,2.28,0.04
III,Bulacan,San Miguel,2021-07-28,Elongation,12.0,2.4,0.06
III,Bulacan,San Miguel,2021-07-29,Elongation,12.0,2.78,0.04
III,Bulacan,San Miguel,2021-07-30,Elongation,10.0,2.68,0.0
III,Bulacan,San Miguel,2021-07-31,Elongation,9.0,2.34,0.02
III,Bulacan,San Miguel,2021-08-01,Elongation,14.0,1.61,0.15
III,Bulacan,San Miguel,2021-08-02,Elongation,19.0,1.03,0.0
III,Bulacan,San Miguel,2021-08-03,Elongation,27.0,0.97,0.0
III,Bulacan,San Miguel,2021-08-04,Elongation,16.0,0.97,0.11
III,Bulacan,San Miguel,2021-08-05,Elongation,26.0,1.63,0.08
III,Bulacan,San Miguel,2021-08-06,Elongation,29.0,0.97,0.0
III,Bulacan,San Miguel,2021-08-07,Panicle,27.0,0.11,
III,Bulacan,San Miguel,2021-08-08,Panicle,14.0,0.22,
III,Bulacan,San Miguel,2021-08-09,Panicle,18.0,0.13,
III,Bulacan,San Miguel,2021-08-10,Panicle,8.0,0.0,
III,Bulacan,San Miguel,2021-08-11,Panicle,8.0,0.1,0.06
III,Bulacan,San Miguel,2021-08-12,Panicle,6.0,0.22,1.25
III,Bulacan,San Miguel,2021-08-13,Panicle,8.0,0.09,1.6
III,Bulacan,San Miguel,2021-08-14,Panicle,4.0,0.18,0.95
III,Bulacan,San Miguel,2021-08-15,Panicle,3.0,0.13,1.1
III,Bulacan,San Miguel,2021-08-16,Panicle,3.0,0.19,1.71
III,Bulacan,San Miguel,2021-08-17,Panicle,1.0,0.11,2.68
III,Bulacan,San Miguel,2021-08-18,Panicle,1.0,0.08,2.62
III,Bulacan,San Miguel,2021-08-19,Panicle,0.0,0.01,2.89
III,Bulacan,San Miguel,2021-08-20,Panicle,1.0,0.08,2.67
III,Bulacan,San Miguel,2021-08-21,Panicle,1.0,0.08,3.36
III,Bulacan,San Miguel,2021-08-22,Flowering,1.0,0.17,2.5
III,Bulacan,San Miguel,2021-08-23,Flowering,3.0,0.06,3.16
III,Bulacan,San Miguel,2021-08-24,Flowering,0.0,0.0,4.54
III,Bulacan,San Miguel,2021-08-25,Flowering,0.0,0.15,5.25
III,Bulacan,San Miguel,2021-08-26,Flowering,0.0,0.0,6.12
III,Bulacan,San Miguel,2021-08-27,Flowering,0.0,0.1,6.05
III,Bulacan,San Miguel,2021-08-28,Flowering,0.0,0.08,5.94
III,Bulacan,San Miguel,2021-08-29,Flowering,1.0,0.0,6.01
III,Bulacan,San Miguel,2021-08-30,Flowering,4.0,0.16,5.25
III,Bulacan,San Miguel,2021-08-31,Flowering,1.0,0.13,3.5
III,Bulacan,San Miguel,2021-09-01,Flowering,2.0,0.11,4.36
III,Bulacan,San Miguel,2021-09-02,Flowering,0.0,0.09,2.01
III,Bulacan,San Miguel,2021-09-03,Flowering,1.0,0.09,2.25
III,Bulacan,San Miguel,2021-09-04,Flowering,4.0,0.03,2.04
III,Bulacan,San Miguel,2021-09-05,Flowering,0.0,0.05,3.31
III,Bulacan,San Miguel,2021-09-05,Flowering,0.0,0.05,3.31
III,Bulacan,San Miguel,2021-09-06,Ripening,2.0,0.0,2.2
III,Bulacan,San Miguel,2021-09-07,Ripening,5.0,0.21,1.2
III,Bulacan,San Miguel,2021-09-08,Ripening,5.0,0.13,1.86
III,Bulacan,San Miguel,2021-09-09,Ripening,6.0,0.02,
III,Bulacan,San Miguel,2021-09-10,Ripening,1.0,0.02,
III,Bulacan,San Miguel,2021-09-11,Ripening,3.0,0.0,
III,Bulacan,San Miguel,2021-09-12,Ripening,4.0,0.05,
III,Bulacan,San Miguel,2021-09-13,Ripening,6.0,0.15,1.56
III,Bulacan,San Miguel,2021-09-14,Ripening,5.0,0.07,0.19
III,Bulacan,San Miguel,2021-09-15,Ripening,4.0,0.09,0.0
III,Bulacan,San Miguel,2021-09-16,Ripening,2.0,0.06,1.18
III,Bulacan,San Miguel,2021-09-17,Ripening,0.0,0.02,0.03
III,Bulacan,San Miguel,2021-09-18,Ripening,0.0,0.01,0.0
III,Bulacan,San Miguel,2021-09-19,Ripening,0.0,0.16,0.17
III,Bulacan,San Miguel,2021-09-20,Ripening,0.0,0.0,0.48
III,Bulacan,San Miguel,2021-09-21,Ripening,1.0,0.0,0.52
III,Bulacan,San Miguel,2021-09-22,Ripening,0.0,0.0,0.73
III,Bulacan,San Miguel,2021-09-23,Ripening,2.0,0.2,1.42
III,Bulacan,San Miguel,2021-09-24,Ripening,0.0,0.18,0.0
III,Bulacan,San Miguel,2021-09-25,Ripening,0.0,0.05,0.52
III,Bulacan,San Miguel,2021-09-26,Ripening,1.0,0.06,0.43
III,Bulacan,San Miguel,2021-09-27,Ripening,0.0,0.11,1.26
III,Bulacan,San Miguel,2021-09-28,Ripening,0.0,0.07,2.6
III,Bulacan,San Miguel,2021-09-29,Ripening,0.0,0.26,0.69
III,Bulacan,San Miguel,2021-09-30,Ripening,1.0,0.2,0.85
III,Bulacan,San Miguel,2021-10-01,Ripening,0.0,0.0,0.19
III,Bulacan,San Miguel,2021-10-02,Ripening,0.0,0.09,0.02
III,Bulacan,San Miguel,2021-10-03,Ripening,0.0,0.06,0.04
III,Bulacan,San Miguel,2021-10-04,Ripening,0.0,0.0,0.0
III,Bulacan,San Miguel,2021-10-05,Ripening,0.0,0.0,0.07
III,Bulacan,San Miguel,2021-10-06,Ripening,0.0,0.13,0.02
III,Bulacan,San Miguel,2021-10-07,Ripening,0.0,0.12,0.04
III,Bulacan,San Miguel,2021-10-08,Ripening,0.0,0.11,0.11
III,Bulacan,San Miguel,2021-10-09,Ripening,0.0,0.07,0.0
III,Bulacan,San Miguel,2021-10-10,Ripening,0.0,0.2,0.18
III,Bulacan,San Miguel,2021-10-11,Ripening,0.0,0.05,0.23
III,Bulacan,San Miguel,2021-10-12,Ripening,0.0,0.02,0.0
III,Bulacan,San Miguel,2021-10-13,Ripening,0.0,0.1,0.13
III,Bulacan,San Miguel,2021-10-14,Ripening,0.0,,0.17
III,Bulacan,San Miguel,2021-10-15,Ripening,0.0,,0.1
III,Bulacan,San Miguel,2021-10-16,Ripening,0.0,,0.14
III,Bulacan,San Miguel,2021-10-17,Ripening,0.0,,0.17
III,Bulacan,San Miguel,2021-10-18,Ripening,0.0,,0.1
III,Bulacan,San Miguel,2021-10-19,Ripening,0.0,0.1,0.36
III,Bulacan,San Miguel,2021-10-20,Ripening,0.0,0.04,0.15
III,Bulacan,San Miguel,2021-10-21,Ripening,0.0,0.07,0.17
III,Bulacan,San Miguel,2021-10-22,Ripening,0.0,0.05,0.15
III,Bulacan,San Miguel,2021-10-23,Ripening,0.0,0.09,0.04
III,Bulacan,San Miguel,2021-10-24,Ripening,0.0,0.1,0.0
III,Bulacan,San Miguel,2021-10-25,Ripening,0.0,0.0,0.07
III,Bulacan,San Miguel,2021-10-26,Ripening,0.0,0.0,0.0
III,Bulacan,San Miguel,2021-10-27,Ripening,0.0,0.0,0.0
III,Bulacan,San Miguel,2021-10-28,Ripening,0.0,0.03,0.04
III,Bulacan,San Miguel,2021-10-29,Ripening,0.0,0.12,0.18
III,Bulacan,San Miguel,2021-10-30,Ripening,0.0,0.06,0.26
III,Bulacan,San Miguel,2021-10-31,Ripening,0.0,0.12,0.13
III,Bulacan,San Miguel,2021-11-01,Ripening,0.0,0.18,0.0
III,Bulacan,San Miguel,2021-11-02,Seedling,0.0,0.04,0.18
III,Bulacan,San Miguel,2021-11-03,Seedling,0.0,0.15,0.19
III,Bulacan,San Miguel,2021-11-04,Seedling,0.0,0.0,0.01
III,Bulacan,San Miguel,2021-11-05,Seedling,0.0,0.0,0.11
III,Bulacan,San Miguel,2021-11-06,Seedling,0.0,0.02,0.0
III,Bulacan,San Miguel,2021-11-07,Seedling,0.0,0.16,0.0
III,Bulacan,San Miguel,2021-11-08,Seedling,0.0,0.17,0.08
III,Bulacan,San Miguel,2021-11-09,Seedling,0.0,0.11,0.01
III,Bulacan,San Miguel,2021-11-10,Seedling,0.0,0.03,0.03
III,Bulacan,San Miguel,2021-11-11,Seedling,0.0,0.0,0.0
III,Bulacan,San Miguel,2021-11-12,Seedling,0.0,0.0,0.0
III,Bulacan,San Miguel,2021-11-13,Seedling,0.0,0.04,0.07
III,Bulacan,San Miguel,2021-11-14,Seedling,0.0,0.0,0.06
III,Bulacan,San Miguel,2021-11-15,Seedling,1.0,0.04,0.0
III,Bulacan,San Miguel,2021-11-16,Seedling,0.0,0.11,0.2
III,Bulacan,San Miguel,2021-11-17,Seedling,0.0,0.03,0.19
III,Bulacan,San Miguel,2021-11-18,Seedling,0.0,0.12,0.01
III,Bulacan,San Miguel,2021-11-19,Seedling,0.0,0.1,0.04
III,Bulacan,San Miguel,2021-11-20,Seedling,1.0,0.03,0.15
III,Bulacan,San Miguel,2021-11-21,Seedling,0.0,0.09,0.28
III,Bulacan,San Miguel,2021-11-21,Seedling,0.0,0.09,0.28
III,Bulacan,San Miguel,2021-11-22,Seedling,0.0,0.22,0.17
III,Bulacan,San Miguel,2021-11-23,Seedling,0.0,0.15,0.05
III,Bulacan,San Miguel,2021-11-24,Seedling,0.0,0.16,0.0
III,Bulacan,San Miguel,2021-11-25,Seedling,0.0,0.15,0.09
III,Bulacan,San Miguel,2021-11-26,SEEDLING,0.0,0.15,0.08
III,Bulacan,San Miguel,2021-11-27,Seedling,0.0,0.15,0.06
III,Bulacan,San Miguel,2021-11-28,Seedling,0.0,0.02,0.09
